ID,type,name,enter_datetime,start_arrival_datetime,exit_datetime,rest_time,distance,time,speed,type_point,order_trip,barge_ids,total_load,total_load_v2,order_distance,order_time,barge_speed,order_arrival_time,travel_info,station_id,tugboat_id,order_id,water_type
Start,Start,Start at ST_014,2025-01-09 00:30:00.000000,2025-01-09 00:30:00.000000,2025-01-09 00:30:00.000000,0.0,0.0,0.0,0.0,main_point,1,,0,0,0.0,0,0,0,,ST_014,SeaTB_06,ODR_001,Sea
Barge,Barge Collection,Barge Location,2025-01-09 00:30:00.000000,2025-01-09 00:30:00.000000,2025-01-09 17:45:00.000000,0.0,63.0,0.0,12.0,main_point,1,"B_056,B_063,B_026,B_085",1600,0,0.0,0,0,2025-01-09 17:50:00,"{'travel_time': 0.0, 'last_location': (13.1885, 100.815), 'speed': 0, 'start_object': <CodeVS.components.carrier.Carrier object at 0x000001D4A25A0680>, 'travel_distance': 0.0, 'travel_steps': [<CodeVS.operations.travel_helper.TravelStep object at 0x000001D4A26F9FA0>], 'exit_datetime': datetime.datetime(2025, 1, 9, 17, 45)}",ST_014,SeaTB_06,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_056 - (ST_014 to ST_001),2025-01-09 00:30:00.000000,2025-01-09 00:50:00.000000,2025-01-09 06:05:00.000000,0.3333333333333333,63.0,5.25,12.0,travel_point,1,B_056,400,0,0.0,0,0,0,,ST_001,SeaTB_06,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_063 - (ST_001 to ST_001),2025-01-09 06:05:00.000000,2025-01-09 06:25:00.000000,2025-01-09 06:25:00.000000,0.3333333333333333,0.0,0.0,0.0,travel_point,1,"B_056,B_063",800,0,0.0,0,0,0,,ST_001,SeaTB_06,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_026 - (ST_001 to ST_001),2025-01-09 06:25:00.000000,2025-01-09 06:45:00.000000,2025-01-09 06:45:00.000000,0.3333333333333333,0.0,0.0,0.0,travel_point,1,"B_056,B_063,B_026",1200,0,0.0,0,0,0,,ST_001,SeaTB_06,ODR_001,Sea
Barge,Barge Step Collection,Collecting Barge - B_085 - (ST_001 to ST_001),2025-01-09 06:45:00.000000,2025-01-09 07:05:00.000000,2025-01-09 07:05:00.000000,0.3333333333333333,0.0,0.0,0.0,travel_point,1,"B_056,B_063,B_026,B_085",1600,0,0.0,0,0,0,,ST_001,SeaTB_06,ODR_001,Sea
ODR_001,Travel To Carrier,SPAR CORONA,2025-01-09 17:45:00.000000,2025-01-09 17:45:00.000000,2025-01-09 17:45:00.000000,0.0,0.0,0.0,0.0,main_point,1,"B_056,B_063,B_026,B_085",0,0,0.0,0,0,0,,ST_001,SeaTB_06,ODR_001,Sea
Travel,Sea-Sea,ST_001 to ST_001,2025-01-09 17:45:00.000000,2025-01-09 17:45:00.000000,2025-01-09 17:45:00.000000,0.0,0.0,0.0,8.38974358974359,travel_point,1,"B_056,B_063,B_026,B_085",0,0,0.0,0,0,0,,ST_001,SeaTB_06,ODR_001,Sea
ODR_001,Start Order Carrier,SPAR CORONA,2025-01-09 17:45:00.000000,2025-01-09 17:45:00.000000,2025-01-10 05:15:00.000000,0.0,0.0,0.0,0.0,main_point,1,"B_056,B_063,B_026,B_085",10600,0,0.0,0,0,0,,ST_001,SeaTB_06,ODR_001,Sea
ODR_001,Crane-Carrier,cr2 - B_085,2025-01-09 17:50:00.000000,2025-01-09 17:50:00.000000,2025-01-10 05:05:00.000000,0.0,0.0,11.25,280.0,loading_point,1,B_085,3150,0,0.0,0,0,0,,ST_001,SeaTB_06,ODR_001,Sea
ODR_001,Crane-Carrier,cr3 - B_026,2025-01-09 17:50:00.000000,2025-01-09 17:50:00.000000,2025-01-10 03:28:34.285714,0.0,0.0,9.642857142857142,280.0,loading_point,1,B_026,2700,0,0.0,0,0,0,,ST_001,SeaTB_06,ODR_001,Sea
ODR_001,Crane-Carrier,cr1 - B_063,2025-01-09 17:50:00.000000,2025-01-09 17:50:00.000000,2025-01-10 03:05:33.333333,0.0,0.0,9.25925925925926,270.0,loading_point,1,B_063,2500,0,0.0,0,0,0,,ST_001,SeaTB_06,ODR_001,Sea
ODR_001,Crane-Carrier,cr7 - B_056,2025-01-09 17:50:00.000000,2025-01-09 17:50:00.000000,2025-01-10 02:10:00.000000,0.0,0.0,8.333333333333334,270.0,loading_point,1,B_056,2250,0,0.0,0,0,0,,ST_001,SeaTB_06,ODR_001,Sea
ST_014,Appointment,From SPAR CORONA To Bang Hua Suea,2025-01-10 05:15:00.000000,2025-01-10 05:15:00.000000,2025-01-11 05:13:11.587550,0.0,62.21893992770459,10.969885430291498,5.671794871794871,main_point,1,"B_056,B_063,B_026,B_085",10600,0,0.0,0,0,0,,ST_001,SeaTB_06,ODR_001,Sea
Travel,Sea-River,ST_001 to ST_005,2025-01-10 05:15:00.000000,2025-01-10 05:15:00.000000,2025-01-10 11:59:18.314493,0.0,38.21893992770459,6.7384206924976455,5.671794871794871,travel_point,1,"B_056,B_063,B_026,B_085",10600,0,0.0,0,0,0,,ST_001,SeaTB_06,ODR_001,Sea
Travel,Sea-River,stop at ST_005,2025-01-10 11:59:18.314493,2025-01-11 00:59:18.314493,2025-01-11 00:59:18.314493,13.0,0.0,0.0,0.0,travel_point,1,"B_056,B_063,B_026,B_085",10600,0,0.0,0,0,0,,ST_005,SeaTB_06,ODR_001,Sea
Travel,Sea-River,ST_005 to ST_006,2025-01-11 00:59:18.314493,2025-01-11 00:59:18.314493,2025-01-11 02:55:40.231310,0.0,11.0,1.9394213381555157,0.0,water_level_point,1,"B_056,B_063,B_026,B_085",10600,0,0.0,0,0,0,,ST_005,SeaTB_06,ODR_001,Sea
